course_name,course_num,last_name,first_name,a_num,a_per,b_num,b_per,c_num,c_per,d_num,d_per,f_num,f_per,i_num,i_per,s_num,s_per,u_num,u_per,w_num,w_per,o_num,o_per,total_num
CGN-6311C-001-C (23924),23924,Lu,Qing,21,91.30,2,8.70,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,23
CGN-4122 -001-C (24195),24195,Albergo,Nicholas,29,47.54,26,42.62,6,9.84,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,61
CGN-3021L-001-L (25174),25174,Nachabe,Mahmoud,13,61.90,4,19.05,4,19.05,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,21
TTE-5501 -001-C (25195),25195,Chen,Peng,21,95.45,1,4.55,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,22
ENV-6070 -901-C (25202),25202,Yeh,Daniel,8,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
CDA-3201 -001-C (10632),10632,Karam,Robert,14,25.00,28,50.00,8,14.29,4,7.14,2,3.57,0,0.00,0,0.00,0,0.00,0,0.00,0,0,56
CDA-3201L-001-L (10633),10633,Karam,Robert,15,83.33,2,11.11,1,5.56,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,18
CDA-3201L-002-L (10634),10634,Karam,Robert,25,89.29,3,10.71,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,28
CDA-4205 -001-C (10635),10635,Andujar,Marvin,19,33.33,14,24.56,15,26.32,2,3.51,7,12.28,0,0.00,0,0.00,0,0.00,0,0.00,0,0,57
CIS-4250 -001-D (10636),10636,Licato,John,17,56.67,13,43.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,30
CIS-4910 -001-Z (10637),10637,Christensen,Kenneth,10,21.74,27,58.70,6,13.04,2,4.35,0,0.00,0,0.00,0,0.00,0,0.00,1,2.17,0,0,46
COP-2510 -001-C (10638),10638,Small,Schinnel,40,44.44,30,33.33,14,15.56,3,3.33,1,1.11,0,0.00,0,0.00,0,0.00,2,2.22,0,0,90
COP-3514 -001-C (10639),10639,Wang,Jing,22,27.85,32,40.51,13,16.46,2,2.53,6,7.59,0,0.00,0,0.00,0,0.00,4,5.06,0,0,79
COP-4600 -001-C (10640),10640,Li,Wanwan,55,42.97,61,47.66,8,6.25,1,0.78,2,1.56,0,0.00,0,0.00,0,0.00,1,0.78,0,0,128
COP-6611 -001-C (10641),10641,Hall,Lawrence,34,37.78,34,37.78,3,3.33,0,0.00,18,20.00,0,0.00,0,0.00,0,0.00,1,1.11,0,0,90
COT-4400 -001-C (10643),10643,Korzhova,Valentina,15,18.75,39,48.75,18,22.50,1,1.25,3,3.75,0,0.00,0,0.00,0,0.00,4,5.00,0,0,80
CGS-2060 -001-C (10762),10762,Anderson,James,42,46.67,8,8.89,11,12.22,3,3.33,13,14.44,0,0.00,0,0.00,0,0.00,13,14.44,0,0,90
COP-2510 -002-C (10763),10763,Hendrix,William,34,38.20,27,30.34,19,21.35,4,4.49,1,1.12,1,1.12,0,0.00,0,0.00,3,3.37,0,0,89
CDA-3103 -001-C (11040),11040,Zhang,Yan,17,21.25,37,46.25,7,8.75,8,10.00,8,10.00,0,0.00,0,0.00,0,0.00,3,3.75,0,0,80
CIS-6930 -001-C (11570),11570,Canavan,Shaun,37,88.10,2,4.76,0,0.00,1,2.38,0,0.00,2,4.76,0,0.00,0,0.00,0,0.00,0,0,42
COP-2510 -003-C (11916),11916,Small,Schinnel,53,58.89,23,25.56,9,10.00,1,1.11,1,1.11,0,0.00,0,0.00,0,0.00,3,3.33,0,0,90
CAP-4034 -001-C (12028),12028,Wang,Jing,72,90.00,7,8.75,1,1.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,80
CDA-3201L-003-L (12029),12029,Karam,Robert,20,83.33,4,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,24
CEN-4020 -001-C (12030),12030,Piegl,Les,87,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,87
CGS-3303 -001-C (12158),12158,Katkoori,Srinivas,71,78.89,13,14.44,2,2.22,1,1.11,3,3.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0,90
CAP-4401 -001-C (12532),12532,Goldgof,Dmitry,10,25.64,11,28.21,10,25.64,0,0.00,1,2.56,0,0.00,0,0.00,0,0.00,7,17.95,0,0,39
CEN-3722 -701-O (12601),12601,Hidalgo,Isabela,35,44.30,34,43.04,7,8.86,0,0.00,2,2.53,0,0.00,0,0.00,0,0.00,1,1.27,0,0,79
COP-3515 -001-C (12607),12607,Korzhova,Valentina,25,33.33,30,40.00,15,20.00,1,1.33,1,1.33,0,0.00,0,0.00,0,0.00,3,4.00,0,0,75
CIS-4930 -002-C (13382),13382,Zheng,Hao,6,40.00,7,46.67,1,6.67,0,0.00,1,6.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0,15
CDA-4253 -001-C (13498),13498,Zheng,Hao,12,29.27,13,31.71,10,24.39,1,2.44,3,7.32,1,2.44,0,0.00,0,0.00,1,2.44,0,0,41
CDA-4203 -001-C (13499),13499,Katkoori,Srinivas,30,52.63,18,31.58,6,10.53,0,0.00,2,3.51,1,1.75,0,0.00,0,0.00,0,0.00,0,0,57
CDA-4203L-001-L (13500),13500,Katkoori,Srinivas,15,45.45,7,21.21,9,27.27,0,0.00,1,3.03,1,3.03,0,0.00,0,0.00,0,0.00,0,0,33
CDA-4203L-002-L (13501),13501,Katkoori,Srinivas,7,29.17,3,12.50,13,54.17,0,0.00,1,4.17,0,0.00,0,0.00,0,0.00,0,0.00,0,0,24
CIS-4250 -901-D (13503),13503,Small,Schinnel,24,77.42,7,22.58,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,31
COP-4530 -001-C (13504),13504,Beasley,Zachariah,23,38.98,19,32.20,8,13.56,4,6.78,5,8.47,0,0.00,0,0.00,0,0.00,0,0.00,0,0,59
COP-4703 -701-O (14223),14223,Hollingsworth,Scot,23,29.11,35,44.30,10,12.66,1,1.27,6,7.59,0,0.00,0,0.00,0,0.00,4,5.06,0,0,79
COT-4210 -001-C (15437),15437,Korzhova,Valentina,13,14.77,56,63.64,15,17.05,0,0.00,1,1.14,0,0.00,0,0.00,0,0.00,3,3.41,0,0,88
COP-4710 -001-C (15566),15566,Hendrix,William,21,26.92,38,48.72,13,16.67,2,2.56,2,2.56,0,0.00,0,0.00,0,0.00,2,2.56,0,0,78
CIS-7910 -016-Z (16023),16023,Sarkar,Sudeep,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,100.00,0,0.00,0,0.00,0,0,5
COP-4365 -001-C (16606),16606,Anderson,James,19,63.33,9,30.00,2,6.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,30
CIS-6930 -004-C (16885),16885,Hall,Lawrence,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,11,100.00,0,0.00,0,0.00,0,0,11
COP-3514 -002-C (16951),16951,Pamplona Segundo,Mauricio,19,23.75,31,38.75,13,16.25,6,7.50,4,5.00,0,0.00,0,0.00,0,0.00,7,8.75,0,0,80
CDA-3201L-004-L (17907),17907,Karam,Robert,14,87.50,1,6.25,0,0.00,0,0.00,1,6.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16
CDA-3201L-005-L (17908),17908,Karam,Robert,17,85.00,2,10.00,0,0.00,0,0.00,1,5.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
CIS-4250 -002-D (17911),17911,Kim,Gene,8,17.39,32,69.57,3,6.52,1,2.17,0,0.00,0,0.00,0,0.00,0,0.00,2,4.35,0,0,46
COT-4521 -001-C (17913),17913,Hendrix,William,15,45.45,9,27.27,6,18.18,2,6.06,0,0.00,0,0.00,0,0.00,0,0.00,1,3.03,0,0,33
CIS-4930 -006-C (17916),17916,Murray-Bruce,Oluwaremilekun John,1,8.33,4,33.33,1,8.33,2,16.67,0,0.00,0,0.00,0,0.00,0,0.00,4,33.33,0,0,12
CIS-6930 -007-O (17917),17917,Hoeke,Marilynn Carol,6,66.67,3,33.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
CDA-3103 -002-C (18460),18460,Zhang,Yan,23,28.40,33,40.74,8,9.88,8,9.88,7,8.64,0,0.00,0,0.00,0,0.00,2,2.47,0,0,81
CIS-4250 -003-D (18461),18461,Beasley,Zachariah,25,50.00,23,46.00,2,4.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,50
CDA-4621 -001-C (18469),18469,Weitzenfeld,Alfredo,3,18.75,6,37.50,3,18.75,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,4,25.00,0,0,16
EGN-3000L-901-L (18484),18484,Anderson,James,49,51.04,31,32.29,7,7.29,3,3.13,4,4.17,0,0.00,0,0.00,0,0.00,2,2.08,0,0,96
CGS-1540 -002-C (18693),18693,Hidalgo,Isabela,33,41.77,24,30.38,9,11.39,2,2.53,6,7.59,0,0.00,0,0.00,0,0.00,5,6.33,0,0,79
CNT-4104 -001-C (18697),18697,Fang,Suey-Chyun,12,14.81,25,30.86,39,48.15,3,3.70,2,2.47,0,0.00,0,0.00,0,0.00,0,0.00,0,0,81
CGS-3853 -701-O (18702),18702,Hidalgo,Isabela,27,33.75,37,46.25,14,17.50,0,0.00,2,2.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0,80
COP-4530 -002-C (18834),18834,Beasley,Zachariah,39,48.75,28,35.00,11,13.75,0,0.00,1,1.25,0,0.00,0,0.00,0,0.00,1,1.25,0,0,80
CNT-4104L-001-L (18909),18909,Fang,Suey-Chyun,35,85.37,4,9.76,2,4.88,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,41
COP-2512 -001-C (19179),19179,Gaspar,Alessio,27,38.03,22,30.99,7,9.86,3,4.23,8,11.27,0,0.00,0,0.00,0,0.00,4,5.63,0,0,71
CIS-6946 -033-I (19256),19256,Ou,Xinming,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,6,100.00,0,0.00,0,0.00,0,0,6
CIS-6930 -011-C (19262),19262,Fang,Suey-Chyun,5,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
CIS-4935 -001-Z (19546),19546,Rauscher,Richard,50,71.43,14,20.00,6,8.57,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,70
CIS-4940 -032-I (19555),19555,Hendrix,William,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,7,100.00,0,0.00,0,0.00,0,0,7
CDA-3201 -002-C (19809),19809,Karam,Robert,17,22.08,39,50.65,18,23.38,1,1.30,2,2.60,0,0.00,0,0.00,0,0.00,0,0.00,0,0,77
COP-2513 -001-C (20248),20248,Ciampaglia,Giovanni,18,33.33,15,27.78,8,14.81,3,5.56,7,12.96,0,0.00,0,0.00,0,0.00,3,5.56,0,0,54
CIS-4900 -032-Z (20484),20484,Hendrix,William,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,6,100.00,0,0.00,0,0.00,0,0,6
CIS-6930 -013-C (20937),20937,Murray-Bruce,Oluwaremilekun John,6,75.00,2,25.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
COP-4538 -001-O (20939),20939,Ventura,Philip,57,47.11,34,28.10,24,19.83,1,0.83,0,0.00,1,0.83,0,0.00,0,0.00,4,3.31,0,0,121
CIS-3213 -700-O (20940),20940,Gauvin Jr,William,23,28.75,38,47.50,14,17.50,1,1.25,3,3.75,0,0.00,0,0.00,0,0.00,1,1.25,0,0,80
COP-4931 -003-C (20941),20941,Anderson,James,36,72.00,11,22.00,1,2.00,0,0.00,1,2.00,0,0.00,0,0.00,0,0.00,1,2.00,0,0,50
CIS-6930 -703-O (20946),20946,Gauvin Jr,William,4,57.14,3,42.86,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
CGS-1540 -001-C (21042),21042,Hidalgo,Isabela,22,27.85,25,31.65,20,25.32,4,5.06,5,6.33,0,0.00,0,0.00,0,0.00,3,3.80,0,0,79
CDA-4205 -002-C (21043),21043,Zhang,Yan,5,20.00,14,56.00,5,20.00,0,0.00,1,4.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,25
COP-4931 -001-C (21111),21111,Fang,Suey-Chyun,14,28.00,13,26.00,9,18.00,4,8.00,5,10.00,0,0.00,0,0.00,0,0.00,5,10.00,0,0,50
CNT-4603 -700-O (21254),21254,Pazos Revilla,Marbin,11,31.43,19,54.29,4,11.43,1,2.86,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,35
CIS-4083 -001-C (21399),21399,Ventura,Philip,38,66.67,13,22.81,4,7.02,1,1.75,0,0.00,0,0.00,0,0.00,0,0.00,1,1.75,0,0,57
CIS-4900 -024-Z (21745),21745,Korzhova,Valentina,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,100.00,0,0.00,0,0.00,0,0,5
CIS-4200 -001-C (21895),21895,Ventura,Philip,44,57.14,23,29.87,6,7.79,1,1.30,2,2.60,1,1.30,0,0.00,0,0.00,0,0.00,0,0,77
COP-2513 -002-C (22049),22049,Weitzenfeld,Alfredo,7,8.05,23,26.44,36,41.38,9,10.34,5,5.75,0,0.00,0,0.00,0,0.00,7,8.05,0,0,87
CAP-6736 -001-C (22050),22050,Piegl,Les,50,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,50
CIS-3433 -001-C (22051),22051,Fang,Suey-Chyun,8,21.62,23,62.16,3,8.11,2,5.41,1,2.70,0,0.00,0,0.00,0,0.00,0,0.00,0,0,37
CIS-6930 -006-C (22057),22057,Sun,Yu,6,60.00,2,20.00,0,0.00,1,10.00,0,0.00,1,10.00,0,0.00,0,0.00,0,0.00,0,0,10
COP-4931 -701-O (22603),22603,Hoeke,Marilynn Carol,17,37.78,15,33.33,10,22.22,0,0.00,0,0.00,1,2.22,0,0.00,0,0.00,2,4.44,0,0,45
COP-2512 -002-C (22608),22608,Gaspar,Alessio,14,26.92,11,21.15,9,17.31,2,3.85,9,17.31,1,1.92,0,0.00,0,0.00,6,11.54,0,0,52
CIS-4900 -014-Z (22652),22652,Neal,Tempestt,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,100.00,0,0.00,0,0.00,0,0,5
CIS-4219 -001-C (22984),22984,Fang,Suey-Chyun,8,16.00,27,54.00,12,24.00,2,4.00,0,0.00,0,0.00,0,0.00,0,0.00,1,2.00,0,0,50
CIS-3363 -001-C (23061),23061,Pazos Revilla,Marbin,22,36.07,22,36.07,14,22.95,2,3.28,0,0.00,0,0.00,0,0.00,0,0.00,1,1.64,0,0,61
CAP-4621 -001-C (23460),23460,Pamplona Segundo,Mauricio,10,22.22,12,26.67,10,22.22,2,4.44,6,13.33,0,0.00,0,0.00,0,0.00,5,11.11,0,0,45
CIS-4622 -001-C (23473),23473,Ou,Xinming,29,72.50,7,17.50,1,2.50,1,2.50,2,5.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,40
COP-4620 -001-C (23476),23476,Ligatti,Jarred,7,31.82,4,18.18,7,31.82,1,4.55,1,4.55,0,0.00,0,0.00,0,0.00,2,9.09,0,0,22
COP-6625 -001-C (23477),23477,Ligatti,Jarred,4,66.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,33.33,0,0,6
CDA-4321 -001-C (23478),23478,Mozaffari Kermani,Mehran,21,70.00,3,10.00,3,10.00,1,3.33,1,3.33,0,0.00,0,0.00,1,3.33,0,0.00,0,0,30
CDA-6328 -001-C (23479),23479,Mozaffari Kermani,Mehran,12,85.71,1,7.14,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,7.14,0,0,14
CNT-6410 -001-C (23480),23480,Liu,Yao,40,90.91,4,9.09,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,44
CIS-6220 -001-C (24149),24149,Ventura,Philip,3,60.00,2,40.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
CNT-4419 -001-C (25359),25359,Liu,Yao,46,58.23,29,36.71,3,3.80,0,0.00,0,0.00,1,1.27,0,0.00,0,0.00,0,0.00,0,0,79
COP-4365 -002-C (25360),25360,Anderson,James,31,57.41,20,37.04,2,3.70,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,1.85,0,0,54
CAP-4744 -001-C (25361),25361,Rosen,Paul,15,71.43,2,9.52,3,14.29,0,0.00,1,4.76,0,0.00,0,0.00,0,0.00,0,0.00,0,0,21
CAP-5745 -001-C (25362),25362,Rosen,Paul,10,62.50,4,25.00,2,12.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16
CIS-6373 -001-C (25369),25369,Ligatti,Jarred,7,50.00,5,35.71,1,7.14,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,7.14,0,0,14
CDA-6626 -001-C (25370),25370,Weitzenfeld,Alfredo,4,57.14,2,28.57,0,0.00,0,0.00,0,0.00,1,14.29,0,0.00,0,0.00,0,0.00,0,0,7
CDA-4205L-001-L (25662),25662,Andujar,Marvin,4,30.77,3,23.08,2,15.38,0,0.00,4,30.77,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
CDA-4205L-002-L (25663),25663,Andujar,Marvin,6,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
CDA-4205L-003-L (25665),25665,Zhang,Yan,4,80.00,1,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
CDA-4205L-004-L (25666),25666,Zhang,Yan,17,73.91,2,8.70,2,8.70,0,0.00,1,4.35,0,0.00,0,0.00,0,0.00,1,4.35,0,0,23
CNT-4104L-002-L (25667),25667,Fang,Suey-Chyun,30,75.00,6,15.00,1,2.50,2,5.00,1,2.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0,40
CIS-4212 -001-C (25689),25689,Yavuz,Attila,15,62.50,4,16.67,0,0.00,3,12.50,2,8.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0,24
CIS-6214 -001-C (25690),25690,Yavuz,Attila,9,60.00,3,20.00,0,0.00,1,6.67,1,6.67,0,0.00,0,0.00,0,0.00,1,6.67,0,0,15
COT-4601 -001-C (25697),25697,Rauscher,Richard,7,33.33,7,33.33,6,28.57,0,0.00,1,4.76,0,0.00,0,0.00,0,0.00,0,0.00,0,0,21
CAP-4136 -001-C (25699),25699,Gauvin Jr,William,12,24.49,21,42.86,10,20.41,0,0.00,2,4.08,0,0.00,0,0.00,0,0.00,4,8.16,0,0,49
CDA-3201L-006-L (25702),25702,Karam,Robert,16,84.21,3,15.79,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,19
CIS-6082 -001-C (25764),25764,Ventura,Philip,26,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,26
EGN-3000 -001-C (18477),18477,Sinclair,Maile,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,211,87.92,27,11.25,2,0.83,0,0,240
EGN-3000 -002-O (18498),18498,Brennan,Brian,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,136,87.18,16,10.26,4,2.56,0,0,156
EGN-5940 -001-I (19193),19193,Fernandez,Eva,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,8,100.00,0,0.00,0,0.00,0,0,8
EGN-4905 -001-Z (19194),19194,Aina,Modupe,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,9,8.33,92,85.19,2,1.85,5,4.63,0,0,108
EGN-4930 -031-O (22083),22083,Bishop,Robert,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,25,96.15,0,0.00,1,3.85,0,0,26
EGN-3373 -001-C (10602),10602,Ferekides,Christos,11,22.92,20,41.67,8,16.67,4,8.33,1,2.08,1,2.08,0,0.00,0,0.00,3,6.25,0,0,48
EGN-3375 -001-C (10603),10603,Wang,Zhengyu,22,55.00,17,42.50,0,0.00,0,0.00,1,2.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0,40
EEL-4512C-001-C (10608),10608,Rahnamay Naeini,Mahshid,5,55.56,4,44.44,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
EEL-4657 -001-C (10609),10609,Moreno,Wilfrido,6,20.00,5,16.67,9,30.00,2,6.67,4,13.33,2,6.67,0,0.00,0,0.00,2,6.67,0,0,30
EEL-4935 -005-C (10612),10612,Lu,Zhuo,10,76.92,3,23.08,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
EEL-4935 -903-C (10773),10773,Schlaf,Rudiger,9,52.94,5,29.41,2,11.76,0,0.00,1,5.88,0,0.00,0,0.00,0,0.00,0,0.00,0,0,17
EGN-3420 -001-C (11108),11108,Jeong,Chung Seop,33,46.48,19,26.76,13,18.31,0,0.00,4,5.63,0,0.00,0,0.00,0,0.00,2,2.82,0,0,71
EEL-4914 -001-Z (11109),11109,Castellanos Mier,Alexandro,51,94.44,0,0.00,0,0.00,0,0.00,0,0.00,3,5.56,0,0.00,0,0.00,0,0.00,0,0,54
EEL-4102 -001-C (11348),11348,Uysal,Ismail,13,31.71,15,36.59,9,21.95,3,7.32,1,2.44,0,0.00,0,0.00,0,0.00,0,0.00,0,0,41
EEL-4657L-001-L (11386),11386,Moreno,Wilfrido,3,42.86,2,28.57,1,14.29,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,14.29,0,0,7
EEL-4657L-901-L (11389),11389,Moreno,Wilfrido,5,41.67,6,50.00,0,0.00,0,0.00,0,0.00,1,8.33,0,0.00,0,0.00,0,0.00,0,0,12
EGN-3374 -001-C (11550),11550,Stefanakos,Elias,6,19.35,18,58.06,5,16.13,2,6.45,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,31
EGN-3373 -005-C (11917),11917,Ferekides,Christos,7,25.00,6,21.43,6,21.43,3,10.71,4,14.29,0,0.00,0,0.00,0,0.00,2,7.14,0,0,28
EEL-4906 -901-C (12024),12024,Haque,Jamal,29,80.56,5,13.89,2,5.56,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,36
EEL-3116L-001-L (12546),12546,Parthasarathy,Ashwin Bharadwaj,11,55.00,5,25.00,3,15.00,0,0.00,1,5.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EEL-3115L-001-L (12548),12548,Ferekides,Christos,9,45.00,9,45.00,2,10.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EEE-3302 -001-C (12551),12551,Takshi,Arash,9,27.27,13,39.39,4,12.12,4,12.12,2,6.06,1,3.03,0,0.00,0,0.00,0,0.00,0,0,33
EEE-3394 -001-C (12552),12552,Schlaf,Rudiger,26,33.77,34,44.16,14,18.18,2,2.60,0,0.00,0,0.00,0,0.00,0,0.00,1,1.30,0,0,77
EEE-4301 -001-C (12553),12553,Takshi,Arash,24,53.33,8,17.78,7,15.56,2,4.44,3,6.67,0,0.00,0,0.00,0,0.00,1,2.22,0,0,45
EEE-4351C-001-C (12554),12554,Morel,Don,16,36.36,13,29.55,10,22.73,0,0.00,0,0.00,3,6.82,0,0.00,0,0.00,2,4.55,0,0,44
EEE-6353 -001-C (12556),12556,Morel,Don,2,20.00,8,80.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10
EEL-6935 -006-C (12583),12583,Fawcett,Timothy,7,36.84,9,47.37,2,10.53,0,0.00,0,0.00,1,5.26,0,0.00,0,0.00,0,0.00,0,0,19
EEL-6935 -901-C (12587),12587,Stefanakos,Elias,16,88.89,2,11.11,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,18
EEL-7910 -001-Z (12718),12718,Arslan,Huseyin,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,7,100.00,0,0.00,0,0.00,0,0,7
EEL-6908 -013-Z (12759),12759,Moreno,Wilfrido,7,77.78,0,0.00,0,0.00,0,0.00,0,0.00,1,11.11,0,0.00,0,0.00,1,11.11,0,0,9
EEL-6935 -005-C (12826),12826,Chang,Jien,4,80.00,1,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EEL-6935 -001-C (12900),12900,Jeong,Chung Seop,16,72.73,2,9.09,3,13.64,1,4.55,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,22
EEL-7910 -008-Z (13241),13241,Wang,Jing,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,100.00,0,0.00,0,0.00,0,0,5
EEL-6908 -020-Z (13252),13252,Chen,Kwang-Cheng,5,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EEL-4422 -001-C (13899),13899,Dunleavy,Lawrence,6,75.00,2,25.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
EEL-6935 -004-C (13933),13933,Uysal,Ismail,21,70.00,5,16.67,2,6.67,0,0.00,2,6.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0,30
EEL-2161 -002-C (14162),14162,Jeong,Chung Seop,17,42.50,9,22.50,5,12.50,4,10.00,2,5.00,0,0.00,0,0.00,0,0.00,3,7.50,0,0,40
EEL-4512C-701-C (15585),15585,Rahnamay Naeini,Mahshid,7,35.00,7,35.00,4,20.00,0,0.00,2,10.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EEL-7910 -023-Z (15943),15943,Takshi,Arash,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,6,100.00,0,0.00,0,0.00,0,0,6
EEL-3116L-002-L (16635),16635,Parthasarathy,Ashwin Bharadwaj,1,4.76,14,66.67,4,19.05,0,0.00,2,9.52,0,0.00,0,0.00,0,0.00,0,0.00,0,0,21
EEL-7910 -024-Z (16964),16964,Miao,Zhixin,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,4,80.00,1,20.00,0,0.00,0,0,5
EEL-6285 -001-C (18495),18495,Fan,Lingling,3,30.00,4,40.00,2,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,10.00,0,0,10
EGN-3373 -002-C (18496),18496,Ferekides,Christos,9,23.68,12,31.58,9,23.68,5,13.16,2,5.26,0,0.00,0,0.00,0,0.00,1,2.63,0,0,38
EGN-3373 -004-C (18500),18500,Ferekides,Christos,17,34.69,13,26.53,11,22.45,5,10.20,0,0.00,0,0.00,0,0.00,0,0.00,3,6.12,0,0,49
EEL-6597 -002-C (18501),18501,Chang,Jien,12,70.59,5,29.41,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,17
