course_name,course_num,last_name,first_name,a_num,a_per,b_num,b_per,c_num,c_per,d_num,d_per,f_num,f_per,i_num,i_per,s_num,s_per,u_num,u_per,w_num,w_per,o_num,o_per,total_num
EIN-4180 -901-C (17905),17905,Chilton,Jamie,6,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EIN-4180 -701-C (17906),17906,Chilton,Jamie,16,94.12,1,5.88,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,17
ESI-6340 -701I-C (17907),17907,Savachkin,Aliaksei,8,88.89,0,0.00,1,11.11,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
ESI-6340 -001-C (17908),17908,Savachkin,Aliaksei,5,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EIN-6336 -701-C (17909),17909,Weng,Michael,16,84.21,2,10.53,1,5.26,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,19
EGN-3000L-003-L (18491),18491,Silva Sotillo,Walter,56,73.68,7,9.21,9,11.84,1,1.32,3,3.95,0,0.00,0,0.00,0,0.00,0,0.00,0,0,76
EGN-3000L-003I-L (18491),18491,Silva Sotillo,Walter,6,85.71,1,14.29,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
EGN-3615 -003-C (20935),20935,Chilton,Jamie,73,48.67,49,32.67,18,12.00,3,2.00,2,1.33,0,0.00,0,0.00,0,0.00,5,3.33,0,0,150
EIN-6935 -004-C (21637),21637,Silva Sotillo,Walter,0,0.00,8,80.00,0,0.00,0,0.00,2,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10
EGS-3720 -002-C (22602),22602,Anzalone,Patricia,27,55.10,11,22.45,4,8.16,2,4.08,4,8.16,0,0.00,0,0.00,0,0.00,1,2.04,0,0,49
ESI-6410 -002-C (22603),22603,Kwon,Changhyun,2,25.00,5,62.50,1,12.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
ESI-6410 -002I-C (22603),22603,Kwon,Changhyun,2,40.00,3,60.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
ESI-6410 -001-C (22604),22604,Kwon,Changhyun,3,27.27,8,72.73,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
ESI-6410 -001I-C (22604),22604,Kwon,Changhyun,7,87.50,1,12.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
EIN-6934 -901-C (22712),22712,Gonzalez,Gibert,12,66.67,6,33.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,18
EIN-4891 -001-C (26311),26311,Zayas-Castro,Jose,2,40.00,1,20.00,2,40.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EML-3500 -001-C (10614),10614,Gallant,Nathan,10,26.32,13,34.21,8,21.05,4,10.53,3,7.89,0,0.00,0,0.00,0,0.00,0,0.00,0,0,38
EML-4302 -001-L (10615),10615,Gaines,Jonathan,6,28.57,10,47.62,3,14.29,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,9.52,0,0,21
EML-4302 -002-L (10616),10616,Gaines,Jonathan,4,18.18,11,50.00,6,27.27,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,4.55,0,0,22
EML-4501 -001-C (10617),10617,Diaz Elsayed,Nancy,13,65.00,6,30.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,5.00,0,0,20
EML-4551 -001-C (10618),10618,Lusk,Craig,18,90.00,2,10.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EML-4551 -002-C (10619),10619,Lusk,Craig,15,75.00,5,25.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EML-3041 -001-C (10886),10886,Kaw,Autar,6,37.50,7,43.75,3,18.75,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,16
EML-4106C-001-C (10887),10887,Pyrtle,Frank,38,39.58,32,33.33,16,16.67,3,3.13,7,7.29,0,0.00,0,0.00,0,0.00,0,0.00,0,0,96
EML-3701 -001-C (11011),11011,Guldiken,Rasim,14,16.47,15,17.65,33,38.82,10,11.76,6,7.06,0,0.00,0,0.00,0,0.00,7,8.24,0,0,85
EML-3262 -001-C (11257),11257,Lusk,Craig,27,39.71,19,27.94,18,26.47,1,1.47,3,4.41,0,0.00,0,0.00,0,0.00,0,0.00,0,0,68
EML-6930 -901-C (11392),11392,Volinsky,Alexei,14,87.50,1,6.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.25,0,0,16
EGN-3343 -002-C (11393),11393,Yucelen,Gulfem,24,19.20,25,20.00,33,26.40,9,7.20,22,17.60,1,0.80,0,0.00,0,0.00,11,8.80,0,0,125
EML-4325 -001-C (11394),11394,Wilkinson,Stuart,22,36.07,26,42.62,9,14.75,1,1.64,1,1.64,0,0.00,0,0.00,0,0.00,2,3.28,0,0,61
EML-6930 -003-C (12080),12080,Mao,Wenbin,5,55.56,2,22.22,0,0.00,0,0.00,1,11.11,0,0.00,0,0.00,0,0.00,1,11.11,0,0,9
EML-6930 -002-C (12534),12534,Murphy,David,5,71.43,2,28.57,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7
EML-4302 -003-L (12537),12537,Gaines,Jonathan,9,36.00,10,40.00,5,20.00,0,0.00,1,4.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,25
EML-3303 -003-L (12538),12538,Goni Rodrigo,Miguel,21,87.50,3,12.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,24
EML-4551 -003-C (12539),12539,Lusk,Craig,12,70.59,4,23.53,1,5.88,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,17
EML-4312 -001-C (12670),12670,Yucelen,Tansel,11,20.37,12,22.22,12,22.22,8,14.81,5,9.26,0,0.00,0,0.00,0,0.00,6,11.11,0,0,54
EML-4551 -004-C (12871),12871,Carey,Stephanie,10,90.91,1,9.09,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
EGN-3365 -701-C (13335),13335,Wang,Cai Mike,39,42.39,29,31.52,17,18.48,1,1.09,0,0.00,5,5.43,0,0.00,0,0.00,1,1.09,0,0,92
EML-4220 -001-C (13379),13379,Hess,Daniel,12,13.48,39,43.82,24,26.97,11,12.36,1,1.12,1,1.12,0,0.00,0,0.00,1,1.12,0,0,89
EML-4930 -002-C (13381),13381,Murphy,David,4,66.67,2,33.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EML-6930 -004-C (13643),13643,Reed,Kyle,9,37.50,6,25.00,4,16.67,2,8.33,1,4.17,0,0.00,0,0.00,0,0.00,2,8.33,0,0,24
EML-6105 -901-C (13886),13886,Yucelen,Gulfem,5,18.52,11,40.74,7,25.93,2,7.41,1,3.70,0,0.00,0,0.00,0,0.00,1,3.70,0,0,27
EML-4123 -001-C (14923),14923,Pyrtle,Frank,4,7.69,17,32.69,19,36.54,7,13.46,4,7.69,0,0.00,0,0.00,0,0.00,1,1.92,0,0,52
EML-4930 -801-O (14987),14987,Krisa,Thomas,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,9,100.00,0,0.00,0,0.00,0,0,9
EML-6570 -001-C (16412),16412,Zhong,Ying,15,68.18,5,22.73,2,9.09,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,22
EML-3022 -901-C (16577),16577,Mujumdar,Ajit,21,22.58,30,32.26,20,21.51,7,7.53,5,5.38,0,0.00,0,0.00,0,0.00,10,10.75,0,0,93
EML-3022 -902-C (16578),16578,Mujumdar,Ajit,6,28.57,7,33.33,5,23.81,1,4.76,2,9.52,0,0.00,0,0.00,0,0.00,0,0.00,0,0,21
BME-4440 -901-C (17868),17868,Carey,Stephanie,20,55.56,12,33.33,2,5.56,0,0.00,0,0.00,1,2.78,0,0.00,0,0.00,1,2.78,0,0,36
EML-4575 -001-C (17869),17869,Zhong,Ying,8,32.00,14,56.00,2,8.00,1,4.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,25
EML-3303 -001-L (17871),17871,Goni Rodrigo,Miguel,13,54.17,7,29.17,3,12.50,0,0.00,1,4.17,0,0.00,0,0.00,0,0.00,0,0.00,0,0,24
EML-3303 -002-L (17872),17872,Goni Rodrigo,Miguel,23,88.46,3,11.54,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,26
OSE-4601 -001-C (17876),17876,Wilkinson,Stuart,14,37.84,17,45.95,3,8.11,1,2.70,0,0.00,0,0.00,0,0.00,0,0.00,2,5.41,0,0,37
EML-4930 -802-O (18974),18974,Krisa,Thomas,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,7,100.00,0,0.00,0,0.00,0,0,7
EML-4930 -001-C (19185),19185,Yucelen,Gulfem,17,32.08,24,45.28,8,15.09,0,0.00,2,3.77,0,0.00,0,0.00,0,0.00,2,3.77,0,0,53
EML-3303 -004-L (19820),19820,Goni Rodrigo,Miguel,17,68.00,8,32.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,25
EML-4302 -004-L (19821),19821,Gaines,Jonathan,4,18.18,7,31.82,11,50.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,22
EML-4551 -006-C (20588),20588,Carey,Stephanie,15,75.00,5,25.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EML-6653 -901-C (20630),20630,Volinsky,Alexei,21,84.00,4,16.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,25
EML-4106C-002-C (20931),20931,Pyrtle,Frank,8,44.44,7,38.89,3,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,18
EML-4501 -002-C (20932),20932,Diaz Elsayed,Nancy,42,40.78,43,41.75,14,13.59,1,0.97,2,1.94,0,0.00,0,0.00,0,0.00,1,0.97,0,0,103
EML-4312 -002-C (20933),20933,Hess,Daniel,4,13.33,12,40.00,5,16.67,7,23.33,2,6.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0,30
EML-3041 -002-C (20934),20934,Kaw,Autar,24,28.92,29,34.94,22,26.51,3,3.61,2,2.41,0,0.00,0,0.00,0,0.00,3,3.61,0,0,83
EML-3500 -002-C (21235),21235,Gallant,Nathan,43,53.75,23,28.75,11,13.75,1,1.25,1,1.25,0,0.00,0,0.00,0,0.00,1,1.25,0,0,80
EML-6801 -001-C (21526),21526,Dubey,Rajiv,17,50.00,14,41.18,3,8.82,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,34
EML-3701 -002-C (22033),22033,Guldiken,Rasim,1,5.26,9,47.37,6,31.58,0,0.00,2,10.53,1,5.26,0,0.00,0,0.00,0,0.00,0,0,19
EML-4123 -002-C (22034),22034,Pyrtle,Frank,1,5.88,4,23.53,9,52.94,2,11.76,0,0.00,0,0.00,0,0.00,0,0.00,1,5.88,0,0,17
EML-3262 -002-C (22035),22035,Lusk,Craig,7,35.00,7,35.00,5,25.00,0,0.00,0,0.00,1,5.00,0,0.00,0,0.00,0,0.00,0,0,20
EGN-3365 -001-C (22036),22036,Wang,Cai Mike,8,50.00,6,37.50,1,6.25,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.25,0,0,16
EML-4325 -002-C (22037),22037,Wilkinson,Stuart,7,46.67,6,40.00,1,6.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.67,0,0,15
EML-4220 -002-C (22038),22038,Hess,Daniel,6,30.00,10,50.00,2,10.00,1,5.00,0,0.00,0,0.00,0,0.00,0,0.00,1,5.00,0,0,20
EML-4930 -003-C (22039),22039,Mao,Wenbin,7,35.00,9,45.00,3,15.00,0,0.00,1,5.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
EML-4536 -001-C (22622),22622,Mujumdar,Ajit,24,60.00,13,32.50,2,5.00,0,0.00,1,2.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0,40
EML-4930 -901-C (22923),22923,Goni Rodrigo,Miguel,3,33.33,1,11.11,2,22.22,1,11.11,2,22.22,0,0.00,0,0.00,0,0.00,0,0.00,0,0,9
EML-3035 -001-C (23245),23245,Goni Rodrigo,Miguel,21,50.00,4,9.52,8,19.05,1,2.38,4,9.52,0,0.00,0,0.00,0,0.00,4,9.52,0,0,42
EML-3035 -901-C (23246),23246,Goni Rodrigo,Miguel,2,14.29,2,14.29,6,42.86,0,0.00,2,14.29,0,0.00,0,0.00,0,0.00,2,14.29,0,0,14
EML-3035 -902-C (23247),23247,Goni Rodrigo,Miguel,6,14.63,15,36.59,7,17.07,1,2.44,8,19.51,0,0.00,0,0.00,0,0.00,4,9.76,0,0,41
BME-4440 -902-C (23251),23251,Carey,Stephanie,13,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
EGN-3000L-007-L (25996),25996,Mujumdar,Ajit,54,68.35,20,25.32,3,3.80,0,0.00,1,1.27,0,0.00,0,0.00,0,0.00,1,1.27,0,0,79
EGN-3000L-007I-L (25996),25996,Mujumdar,Ajit,3,60.00,2,40.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
EML-4536 -002-C (26278),26278,Mujumdar,Ajit,10,71.43,2,14.29,1,7.14,0,0.00,1,7.14,0,0.00,0,0.00,0,0.00,0,0.00,0,0,14
EGN-3343 -003-C (26279),26279,Yucelen,Gulfem,4,16.00,7,28.00,8,32.00,3,12.00,3,12.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,25
EML-4312 -701-C (26595),26595,Hess,Daniel,2,20.00,5,50.00,1,10.00,1,10.00,1,10.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,10
BME-6931 -701-O (16880),16880,Jaroszeski,Mark,9,90.00,0,0.00,0,0.00,0,0.00,0,0.00,1,10.00,0,0.00,0,0.00,0,0.00,0,0,10
BME-4100 -001-C (17879),17879,Frisina,Robert,19,47.50,18,45.00,2,5.00,0,0.00,1,2.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0,40
BME-3053 -001-C (22044),22044,Zekri,Souheil,14,42.42,14,42.42,3,9.09,1,3.03,0,0.00,0,0.00,0,0.00,0,0.00,1,3.03,0,0,33
BME-4056C-001-C (22045),22045,Akintewe,Olukemi,12,80.00,2,13.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,6.67,0,0,15
BME-6410 -001-C (22046),22046,Passaglia,Christopher,1,6.67,4,26.67,5,33.33,2,13.33,0,0.00,1,6.67,0,0.00,0,0.00,2,13.33,0,0,15
BME-4409 -001-C (22047),22047,Passaglia,Christopher,4,12.12,12,36.36,13,39.39,3,9.09,0,0.00,0,0.00,0,0.00,0,0.00,1,3.03,0,0,33
BME-3312 -001-C (22294),22294,Jaroszeski,Mark,28,84.85,4,12.12,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,3.03,0,0,33
BME-4056C-002-C (23249),23249,Akintewe,Olukemi,13,86.67,2,13.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,15
BME-4883C-001-C (23257),23257,Zekri,Souheil,13,59.09,9,40.91,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,22
BME-6920 -001-C (23996),23996,Spirou,George,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,8,100.00,0,0.00,0,0.00,0,0,8
BME-4883C-002-C (25172),25172,Zekri,Souheil,6,50.00,5,41.67,0,0.00,0,0.00,0,0.00,1,8.33,0,0.00,0,0.00,0,0.00,0,0,12
BME-3082 -001-C (25187),25187,Zekri,Souheil,30,96.77,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,3.23,0,0,31
BME-4931 -802-C (26341),26341,Krisa,Thomas,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,5,100.00,0,0.00,0,0.00,0,0,5
EGN-3000L-005-L (26351),26351,Akintewe,Olukemi,17,58.62,9,31.03,2,6.90,0,0.00,1,3.45,0,0.00,0,0.00,0,0.00,0,0.00,0,0,29
ECH-4931 -802-O (11045),11045,Krisa,Thomas,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,6,100.00,0,0.00,0,0.00,0,0,6
EGN-3433 -901-C (11287),11287,Pyayt,Anna,56,70.00,8,10.00,3,3.75,1,1.25,3,3.75,0,0.00,0,0.00,0,0.00,9,11.25,0,0,80
ECH-4931 -005-C (11397),11397,Campbell,Scott,6,75.00,2,25.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
BME-4406 -001-C (11686),11686,Lee,William,21,48.84,19,44.19,3,6.98,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,43
ECH-4123 -001-C (11688),11688,Simmons,David,3,15.79,4,21.05,7,36.84,1,5.26,2,10.53,0,0.00,0,0.00,0,0.00,2,10.53,0,0,19
ECH-4931 -003-C (12884),12884,Campbell,Scott,16,53.33,11,36.67,1,3.33,0,0.00,1,3.33,0,0.00,0,0.00,0,0.00,1,3.33,0,0,30
ECH-6931 -001-C (13509),13509,Simmons,David,16,84.21,3,15.79,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,19
ECH-4241L-001-L (13515),13515,Kuhn,John,30,83.33,5,13.89,1,2.78,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,36
ECH-4241L-002-L (13516),13516,Kuhn,John,6,20.69,20,68.97,3,10.34,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,29
ECH-4241L-003-L (13517),13517,Kuhn,John,13,36.11,20,55.56,3,8.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,36
ECH-4931 -001-C (15649),15649,Schemel,Christopher,4,66.67,1,16.67,1,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
ECH-5785 -001-C (15661),15661,Alcantar,Norma,5,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
ECH-4931 -901-C (16035),16035,Goswami,Dharendra,8,44.44,5,27.78,1,5.56,0,0.00,0,0.00,1,5.56,0,0.00,0,0.00,3,16.67,0,0,18
ECH-4241L-004-L (17878),17878,Kuhn,John,17,47.22,18,50.00,1,2.78,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,36
ECH-3854 -001-C (17880),17880,Gupta,Vinay,3,20.00,0,0.00,7,46.67,1,6.67,1,6.67,0,0.00,0,0.00,0,0.00,3,20.00,0,0,15
ECH-4944 -001-I (17881),17881,Campbell,Scott,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,12,92.31,0,0.00,1,7.69,0,0,13
ECH-3002 -001-C (17882),17882,Henderson,Clifford,4,50.00,3,37.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,12.50,0,0,8
ECH-3023 -001-C (17883),17883,Gupta,Vinay,3,6.25,9,18.75,14,29.17,6,12.50,8,16.67,0,0.00,0,0.00,0,0.00,8,16.67,0,0,48
ECH-4846 -001-C (17884),17884,Fawcett,Timothy,5,41.67,5,41.67,2,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,12
ECH-4418 -001-C (17885),17885,Stern,Lawrence,12,21.43,26,46.43,11,19.64,5,8.93,2,3.57,0,0.00,0,0.00,0,0.00,0,0.00,0,0,56
ECH-3266 -001-C (17886),17886,Koria,Piyush,1,5.00,11,55.00,8,40.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
ECH-4267 -001-C (17887),17887,Toomey,Ryan,19,28.79,26,39.39,18,27.27,0,0.00,1,1.52,2,3.03,0,0.00,0,0.00,0,0.00,0,0,66
EGN-3000L-001-L (18487),18487,Alcantar,Norma,45,59.21,18,23.68,6,7.89,2,2.63,2,2.63,0,0.00,0,0.00,0,0.00,3,3.95,0,0,76
EGN-3000L-001I-L (18487),18487,Alcantar,Norma,5,83.33,1,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
ECH-4936 -001-C (18715),18715,Toomey,Ryan,33,91.67,3,8.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,36
ECH-6971 -001-T (19519),19519,Bhethanabotla,Venkat,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,16.67,0,0.00,0,0.00,5,83,6
ECH-4931 -009-O (20084),20084,Pettit,Sandra,6,100.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
ECH-4323 -001-C (20770),20770,Joseph,Babu,26,38.81,24,35.82,12,17.91,4,5.97,0,0.00,0,0.00,0,0.00,0,0.00,1,1.49,0,0,67
ECH-4931 -004-C (21373),21373,Schemel,Christopher,12,70.59,4,23.53,0,0.00,1,5.88,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,17
ECH-6931 -002-O (21437),21437,Emirov,Yusuf,11,91.67,1,8.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,12
ECH-3854 -002-C (22026),22026,Gupta,Vinay,0,0.00,5,11.36,18,40.91,5,11.36,4,9.09,0,0.00,0,0.00,0,0.00,12,27.27,0,0,44
EMA-4003 -001-C (22027),22027,Gilbert,Richard,11,31.43,9,25.71,11,31.43,3,8.57,0,0.00,0,0.00,0,0.00,0,0.00,1,2.86,0,0,35
EGS-3011 -001-C (22030),22030,Lee,William,21,46.67,16,35.56,8,17.78,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,45
ECH-4504 -001-C (22031),22031,Gonzalez,Ramon,28,54.90,20,39.22,3,5.88,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,51
ECH-4783 -001-C (22032),22032,Alcantar,Norma,17,89.47,0,0.00,0,0.00,0,0.00,1,5.26,0,0.00,0,0.00,0,0.00,1,5.26,0,0,19
ECH-4846 -002-C (22661),22661,Fawcett,Timothy,7,31.82,6,27.27,5,22.73,1,4.55,2,9.09,1,4.55,0,0.00,0,0.00,0,0.00,0,0,22
BME-4406 -002-C (23256),23256,Lee,William,5,45.45,4,36.36,2,18.18,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
ECH-4615C-701-C (23258),23258,Lee,William,1,4.76,18,85.71,2,9.52,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,21
ECH-4615C-702-C (23259),23259,Lee,William,0,0.00,16,53.33,14,46.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,30
ECH-4615C-703-C (23260),23260,Lee,William,7,16.28,31,72.09,5,11.63,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,43
ECH-4615C-704-C (23261),23261,Lee,William,4,14.81,17,62.96,5,18.52,0,0.00,0,0.00,1,3.70,0,0.00,0,0.00,0,0.00,0,0,27
ECH-3002 -002-C (25214),25214,Henderson,Clifford,25,47.17,10,18.87,7,13.21,5,9.43,4,7.55,0,0.00,0,0.00,0,0.00,2,3.77,0,0,53
ECH-3101 -001-C (25241),25241,Campbell,Scott,3,25.00,7,58.33,1,8.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,8.33,0,0,12
EGN-3343 -701-O (26169),26169,Smith,Carlos,6,8.00,14,18.67,13,17.33,14,18.67,11,14.67,1,1.33,0,0.00,0,0.00,16,21.33,0,0,75
ECH-6506 -002-C (26284),26284,Bhethanabotla,Venkat,3,50.00,3,50.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
ECH-3101 -002-C (26285),26285,Campbell,Scott,6,54.55,5,45.45,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,11
ECH-4123 -002-C (26286),26286,Simmons,David,1,7.14,8,57.14,2,14.29,3,21.43,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,14
EMA-4003 -002-C (26288),26288,Gilbert,Richard,3,23.08,6,46.15,3,23.08,1,7.69,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
ECH-3023 -002-C (26289),26289,Gupta,Vinay,1,5.00,2,10.00,7,35.00,1,5.00,4,20.00,0,0.00,0,0.00,0,0.00,5,25.00,0,0,20
ECH-4846 -003-C (26290),26290,Fawcett,Timothy,2,40.00,1,20.00,1,20.00,1,20.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,5
ECH-4846 -004-C (26291),26291,Fawcett,Timothy,4,50.00,2,25.00,1,12.50,0,0.00,1,12.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0,8
ECH-4323 -002-C (26292),26292,Joseph,Babu,11,55.00,4,20.00,4,20.00,1,5.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
ECH-4615C-001-C (26293),26293,Lee,William,4,66.67,1,16.67,1,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
ECH-4504 -002-C (26295),26295,Gonzalez,Ramon,7,38.89,6,33.33,3,16.67,1,5.56,1,5.56,0,0.00,0,0.00,0,0.00,0,0.00,0,0,18
EGS-3011 -002-C (26296),26296,Lee,William,7,58.33,3,25.00,2,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,12
ECH-4418 -002-C (26303),26303,Stern,Lawrence,5,25.00,10,50.00,4,20.00,0,0.00,1,5.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,20
ECH-3266 -002-C (26304),26304,Koria,Piyush,1,7.69,7,53.85,5,38.46,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,13
ECH-4267 -002-C (26305),26305,Toomey,Ryan,5,27.78,7,38.89,6,33.33,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,18
ECH-4615C-003-C (26593),26593,Lee,William,4,66.67,1,16.67,1,16.67,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0,6
EGN-3311 -001-C (10595),10595,Nohra,Karim,9,11.54,21,26.92,22,28.21,3,3.85,11,14.10,0,0.00,0,0.00,0,0.00,12,15.38,0,0,78
EGN-3321 -001-C (10596),10596,Nohra,Karim,23,12.78,51,28.33,63,35.00,14,7.78,24,13.33,0,0.00,0,0.00,0,0.00,5,2.78,0,0,180
EGN-3331 -701-C (10597),10597,Stokes,Michael,5,8.06,14,22.58,16,25.81,10,16.13,12,19.35,0,0.00,0,0.00,0,0.00,5,8.06,0,0,62
EGN-3331L-001-L (10598),10598,Mullins,Austin,1,4.17,11,45.83,6,25.00,3,12.50,3,12.50,0,0.00,0,0.00,0,0.00,0,0.00,0,0,24
